MOUNT
WRITE 0 256 0
WRITE 256 256 0
WRITE 512 256 2
WRITE 768 256 2
WRITE 1024 256 4
WRITE 1280 256 4
WRITE 1536 256 6
WRITE 1792 256 6
WRITE 2048 256 8
WRITE 2304 256 8
WRITE 2560 256 10
WRITE 2816 256 10
WRITE 3072 256 12
WRITE 3328 256 12
WRITE 3584 256 14
WRITE 3840 256 14
WRITE 4096 256 16
WRITE 4352 256 16
WRITE 4608 256 18
WRITE 4864 256 18
WRITE 5120 256 20
WRITE 5376 256 20
WRITE 5632 256 22
WRITE 5888 256 22
WRITE 6144 256 24
WRITE 6400 256 24
WRITE 6656 256 26
WRITE 6912 256 26
WRITE 7168 256 28
WRITE 7424 256 28
WRITE 7680 256 30
WRITE 7936 256 30
WRITE 8192 256 32
WRITE 8448 256 32
WRITE 8704 256 34
WRITE 8960 256 34
WRITE 9216 256 36
WRITE 9472 256 36
WRITE 9728 256 38
WRITE 9984 256 38
WRITE 10240 256 40
WRITE 10496 256 40
WRITE 10752 256 42
WRITE 11008 256 42
WRITE 11264 256 44
WRITE 11520 256 44
WRITE 11776 256 46
WRITE 12032 256 46
WRITE 12288 256 48
WRITE 12544 256 48
WRITE 12800 256 50
WRITE 13056 256 50
WRITE 13312 256 52
WRITE 13568 256 52
WRITE 13824 256 54
WRITE 14080 256 54
WRITE 14336 256 56
WRITE 14592 256 56
WRITE 14848 256 58
WRITE 15104 256 58
WRITE 15360 256 60
WRITE 15616 256 60
WRITE 15872 256 62
WRITE 16128 256 62
WRITE 16384 256 64
WRITE 16640 256 64
WRITE 16896 256 66
WRITE 17152 256 66
WRITE 17408 256 68
WRITE 17664 256 68
WRITE 17920 256 70
WRITE 18176 256 70
WRITE 18432 256 72
WRITE 18688 256 72
WRITE 18944 256 74
WRITE 19200 256 74
WRITE 19456 256 76
WRITE 19712 256 76
WRITE 19968 256 78
WRITE 20224 256 78
WRITE 20480 256 80
WRITE 20736 256 80
WRITE 20992 256 82
WRITE 21248 256 82
WRITE 21504 256 84
WRITE 21760 256 84
WRITE 22016 256 86
WRITE 22272 256 86
WRITE 22528 256 88
WRITE 22784 256 88
WRITE 23040 256 90
WRITE 23296 256 90
WRITE 23552 256 92
WRITE 23808 256 92
WRITE 24064 256 94
WRITE 24320 256 94
WRITE 24576 256 96
WRITE 24832 256 96
WRITE 25088 256 98
WRITE 25344 256 98
WRITE 25600 256 100
WRITE 25856 256 100
WRITE 26112 256 102
WRITE 26368 256 102
WRITE 26624 256 104
WRITE 26880 256 104
WRITE 27136 256 106
WRITE 27392 256 106
WRITE 27648 256 108
WRITE 27904 256 108
WRITE 28160 256 110
WRITE 28416 256 110
WRITE 28672 256 112
WRITE 28928 256 112
WRITE 29184 256 114
WRITE 29440 256 114
WRITE 29696 256 116
WRITE 29952 256 116
WRITE 30208 256 118
WRITE 30464 256 118
WRITE 30720 256 120
WRITE 30976 256 120
WRITE 31232 256 122
WRITE 31488 256 122
WRITE 31744 256 124
WRITE 32000 256 124
WRITE 32256 256 126
WRITE 32512 256 126
WRITE 32768 256 128
WRITE 33024 256 128
WRITE 33280 256 130
WRITE 33536 256 130
WRITE 33792 256 132
WRITE 34048 256 132
WRITE 34304 256 134
WRITE 34560 256 134
WRITE 34816 256 136
WRITE 35072 256 136
WRITE 35328 256 138
WRITE 35584 256 138
WRITE 35840 256 140
WRITE 36096 256 140
WRITE 36352 256 142
WRITE 36608 256 142
WRITE 36864 256 144
WRITE 37120 256 144
WRITE 37376 256 146
WRITE 37632 256 146
WRITE 37888 256 148
WRITE 38144 256 148
WRITE 38400 256 150
WRITE 38656 256 150
WRITE 38912 256 152
WRITE 39168 256 152
WRITE 39424 256 154
WRITE 39680 256 154
WRITE 39936 256 156
WRITE 40192 256 156
WRITE 40448 256 158
WRITE 40704 256 158
WRITE 40960 256 160
WRITE 41216 256 160
WRITE 41472 256 162
WRITE 41728 256 162
WRITE 41984 256 164
WRITE 42240 256 164
WRITE 42496 256 166
WRITE 42752 256 166
WRITE 43008 256 168
WRITE 43264 256 168
WRITE 43520 256 170
WRITE 43776 256 170
WRITE 44032 256 172
WRITE 44288 256 172
WRITE 44544 256 174
WRITE 44800 256 174
WRITE 45056 256 176
WRITE 45312 256 176
WRITE 45568 256 178
WRITE 45824 256 178
WRITE 46080 256 180
WRITE 46336 256 180
WRITE 46592 256 182
WRITE 46848 256 182
WRITE 47104 256 184
WRITE 47360 256 184
WRITE 47616 256 186
WRITE 47872 256 186
WRITE 48128 256 188
WRITE 48384 256 188
WRITE 48640 256 190
WRITE 48896 256 190
WRITE 49152 256 192
WRITE 49408 256 192
WRITE 49664 256 194
WRITE 49920 256 194
WRITE 50176 256 196
WRITE 50432 256 196
WRITE 50688 256 198
WRITE 50944 256 198
WRITE 51200 256 200
WRITE 51456 256 200
WRITE 51712 256 202
WRITE 51968 256 202
WRITE 52224 256 204
WRITE 52480 256 204
WRITE 52736 256 206
WRITE 52992 256 206
WRITE 53248 256 208
WRITE 53504 256 208
WRITE 53760 256 210
WRITE 54016 256 210
WRITE 54272 256 212
WRITE 54528 256 212
WRITE 54784 256 214
